Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
05:50.4     	22.42 	53.8    	23.45
05:51.3     	22.34 	52.9    	23.43
05:52.2     	22.23 	52.9    	23.41
05:53.1     	22.18 	52.8    	23.39
05:54.0     	22.13 	52.8    	23.36
05:54.9     	22.10 	53.3    	23.35
05:55.7     	22.12 	54.4    	23.34
05:56.6     	22.19 	53.5    	23.33
05:57.6     	22.17 	52.8    	23.32
05:58.5     	22.14 	53.8    	23.31
05:59.4     	22.23 	55.1    	23.30
06:00.3     	22.30 	54.3    	23.29
06:01.1     	22.34 	52.3    	23.29
06:02.0     	22.30 	52.6    	23.28
06:02.9     	22.33 	52.5    	23.28
06:03.8     	22.39 	54.5    	23.28
06:04.7     	22.50 	56.1    	23.27
06:05.8     	22.60 	56.7    	23.28
06:06.9     	22.60 	57.2    	23.28
06:07.8     	--    	57.2    	23.28
06:08.4     	22.73 	55.9    	23.28
06:09.2     	22.77 	55.7    	23.28
06:10.1     	22.78 	57.1    	23.29
06:11.0     	22.82 	56.7    	23.29
06:11.9     	22.83 	55.9    	23.30
06:12.8     	22.85 	56.4    	23.30
06:13.7     	22.79 	56.6    	23.31
06:14.6     	22.77 	56.9    	23.32
06:15.5     	22.84 	56.6    	23.32
06:16.4     	22.85 	56.0    	23.33
06:17.2     	22.81 	55.1    	23.33
06:18.2     	22.81 	55.2    	23.34
06:19.1     	22.77 	56.6    	23.34
06:20.0     	22.72 	56.1    	23.34
06:20.9     	22.69 	56.2    	23.34
06:21.8     	22.65 	53.0    	23.34
06:22.6     	22.52 	51.8    	23.34
06:23.5     	22.44 	51.7    	23.34
06:24.4     	22.38 	52.5    	23.34
06:25.3     	22.42 	53.6    	23.34
06:26.2     	22.37 	52.9    	23.35
06:27.1     	22.31 	52.5    	23.35
06:28.0     	22.27 	53.7    	23.35
06:29.0     	22.29 	54.9    	23.35
06:29.9     	22.32 	55.3    	23.35
06:30.7     	22.42 	55.7    	23.35
06:31.6     	22.56 	56.3    	23.36
