Time [sec]	P [hPa] 	T [°C]  	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Alt [m]	Geopot [m]	Lon [°]      	Lat [°]      	Dew [°C]	Vi Te [°C]	RI       	MRI      	Rs [m/s]	Elevation [°]	Azimuth [°]	Range [m]	D [kg/m3]
4408      	36.2    	-50.8   	2     	10.8    	081   	-10.7     	-1.7      	23320  	23238     	-113.292127  	47.005452    	-77.2   	-50.8     	12.81    	3674.05  	5.3     	21.5         	073        	59532    	0.056723
4409      	36.2    	-50.8   	2     	10.9    	081   	-10.8     	-1.7      	23325  	23243     	-113.292270  	47.005431    	-77.2   	-50.8     	12.80    	3674.87  	5.3     	21.5         	073        	59524    	0.056674
4410      	36.1    	-50.8   	2     	10.9    	081   	-10.8     	-1.7      	23331  	23248     	-113.292413  	47.005411    	-77.2   	-50.8     	12.79    	3675.69  	5.3     	21.5         	073        	59515    	0.056625
4411      	36.1    	-50.8   	2     	10.9    	081   	-10.8     	-1.7      	23336  	23254     	-113.292557  	47.005391    	-77.2   	-50.8     	12.78    	3676.52  	5.3     	21.5         	073        	59507    	0.056576
4412      	36.1    	-50.8   	2     	10.9    	081   	-10.8     	-1.7      	23341  	23259     	-113.292700  	47.005371    	-77.2   	-50.8     	12.77    	3677.34  	5.3     	21.5         	073        	59499    	0.056528
4413      	36.1    	-50.7   	2     	10.9    	081   	-10.8     	-1.7      	23347  	23264     	-113.292843  	47.005351    	-77.2   	-50.7     	12.76    	3678.17  	5.3     	21.5         	073        	59490    	0.056479
4414      	36.0    	-50.7   	2     	10.9    	081   	-10.8     	-1.7      	23352  	23269     	-113.292987  	47.005331    	-77.2   	-50.7     	12.75    	3679.00  	5.3     	21.5         	073        	59482    	0.056431
4415      	36.0    	-50.7   	2     	10.9    	081   	-10.8     	-1.7      	23357  	23275     	-113.293130  	47.005311    	-77.2   	-50.7     	12.74    	3679.82  	5.3     	21.5         	073        	59474    	0.056382
4416      	36.0    	-50.7   	2     	10.9    	081   	-10.8     	-1.7      	23363  	23280     	-113.293273  	47.005291    	-77.2   	-50.7     	12.72    	3680.63  	5.3     	21.5         	073        	59466    	0.056319
4417      	35.9    	-50.6   	2     	10.9    	081   	-10.8     	-1.7      	23368  	23285     	-113.293416  	47.005271    	-77.1   	-50.6     	12.71    	3681.45  	5.3     	21.6         	073        	59457    	0.056255
4418      	35.9    	-50.5   	2     	10.9    	081   	-10.8     	-1.7      	23373  	23291     	-113.293560  	47.005250    	-77.0   	-50.5     	12.69    	3682.29  	5.3     	21.6         	073        	59449    	0.056192
4419      	35.9    	-50.4   	2     	10.9    	081   	-10.8     	-1.7      	23379  	23296     	-113.293703  	47.005230    	-77.0   	-50.4     	12.68    	3683.10  	5.3     	21.6         	073        	59441    	0.056128
4420      	35.8    	-50.4   	2     	10.9    	081   	-10.8     	-1.7      	23384  	23301     	-113.293846  	47.005210    	-76.9   	-50.4     	12.66    	3683.92  	5.3     	21.6         	073        	59432    	0.056064
4421      	35.8    	-50.3   	2     	10.9    	081   	-10.8     	-1.7      	23389  	23306     	-113.293990  	47.005190    	-76.9   	-50.3     	12.65    	3684.74  	5.3     	21.6         	073        	59424    	0.056001
4422      	35.8    	-50.2   	2     	10.9    	081   	-10.8     	-1.7      	23394  	23312     	-113.294133  	47.005170    	-76.8   	-50.2     	12.64    	3685.56  	5.3     	21.6         	073        	59416    	0.055937
4423      	35.8    	-50.2   	2     	10.9    	081   	-10.8     	-1.7      	23400  	23317     	-113.294276  	47.005150    	-76.8   	-50.1     	12.62    	3686.39  	5.3     	21.6         	073        	59407    	0.055874
4424      	35.7    	-50.1   	2     	10.9    	081   	-10.8     	-1.7      	23405  	23322     	-113.294420  	47.005130    	-76.7   	-50.1     	12.61    	3687.21  	5.3     	21.6         	073        	59399    	0.055811
4425      	35.7    	-50.0   	2     	10.9    	081   	-10.8     	-1.7      	23410  	23328     	-113.294563  	47.005110    	-76.7   	-50.0     	12.59    	3688.03  	5.3     	21.6         	073        	59391    	0.055748
4426      	35.7    	-49.9   	2     	10.9    	081   	-10.8     	-1.7      	23416  	23333     	-113.294706  	47.005089    	-76.6   	-49.9     	12.58    	3688.84  	5.3     	21.6         	073        	59383    	0.055685
4427      	35.6    	-49.9   	2     	10.9    	081   	-10.8     	-1.7      	23421  	23338     	-113.294849  	47.005069    	-76.6   	-49.9     	12.56    	3689.68  	5.3     	21.6         	073        	59374    	0.055622
4428      	35.6    	-49.8   	2     	10.9    	081   	-10.8     	-1.7      	23426  	23343     	-113.294993  	47.005049    	-76.5   	-49.8     	12.55    	3690.50  	5.3     	21.7         	073        	59366    	0.055570
4429      	35.6    	-49.8   	2     	10.9    	081   	-10.8     	-1.7      	23432  	23349     	-113.295136  	47.005029    	-76.5   	-49.8     	12.54    	3691.32  	5.3     	21.7         	073        	59358    	0.055520
4430      	35.6    	-49.8   	2     	10.9    	081   	-10.8     	-1.7      	23437  	23354     	-113.295279  	47.005009    	-76.5   	-49.8     	12.53    	3692.14  	5.3     	21.7         	073        	59349    	0.055471
4431      	35.5    	-49.8   	2     	10.9    	081   	-10.8     	-1.7      	23442  	23359     	-113.295423  	47.004989    	-76.5   	-49.8     	12.52    	3692.96  	5.3     	21.7         	073        	59341    	0.055421
4432      	35.5    	-49.8   	2     	10.9    	081   	-10.8     	-1.7      	23448  	23364     	-113.295566  	47.004969    	-76.5   	-49.8     	12.51    	3693.80  	5.3     	21.7         	073        	59333    	0.055371
4433      	35.5    	-49.7   	2     	10.9    	081   	-10.8     	-1.7      	23453  	23370     	-113.295709  	47.004949    	-76.5   	-49.7     	12.50    	3694.62  	5.3     	21.7         	073        	59325    	0.055321
4434      	35.4    	-49.7   	2     	10.9    	081   	-10.8     	-1.7      	23458  	23375     	-113.295852  	47.004928    	-76.5   	-49.7     	12.49    	3695.44  	5.3     	21.7         	073        	59316    	0.055271
4435      	35.4    	-49.7   	2     	10.9    	081   	-10.8     	-1.7      	23464  	23380     	-113.295996  	47.004908    	-76.5   	-49.7     	12.47    	3696.26  	5.3     	21.7         	073        	59308    	0.055222
4436      	35.4    	-49.7   	2     	10.9    	081   	-10.8     	-1.7      	23469  	23386     	-113.296139  	47.004888    	-76.4   	-49.7     	12.46    	3697.08  	5.3     	21.7         	073        	59300    	0.055172
4437      	35.4    	-49.7   	2     	10.9    	081   	-10.8     	-1.7      	23474  	23391     	-113.296276  	47.004890    	-76.4   	-49.7     	12.45    	3697.92  	5.3     	21.7         	073        	59292    	0.055123
4438      	35.3    	-49.6   	2     	10.9    	081   	-10.8     	-1.7      	23480  	23396     	-113.296411  	47.004898    	-76.4   	-49.6     	12.44    	3698.74  	5.3     	21.7         	073        	59286    	0.055073
4439      	35.3    	-49.6   	2     	10.9    	081   	-10.8     	-1.7      	23485  	23401     	-113.296546  	47.004906    	-76.4   	-49.6     	12.43    	3699.56  	5.3     	21.7         	073        	59279    	0.055024
4440      	35.3    	-49.6   	2     	10.9    	081   	-10.8     	-1.7      	23490  	23407     	-113.296681  	47.004914    	-76.4   	-49.6     	12.42    	3700.38  	5.3     	21.8         	073        	59272    	0.054974
4441      	35.2    	-49.6   	2     	10.9    	081   	-10.8     	-1.7      	23496  	23412     	-113.296816  	47.004922    	-76.4   	-49.6     	12.41    	3701.20  	5.3     	21.8         	073        	59265    	0.054925
4442      	35.2    	-49.5   	2     	10.9    	081   	-10.8     	-1.7      	23501  	23417     	-113.296951  	47.004930    	-76.4   	-49.5     	12.40    	3702.04  	5.3     	21.8         	073        	59258    	0.054874
4443      	35.2    	-49.5   	2     	10.9    	081   	-10.8     	-1.7      	23506  	23423     	-113.297086  	47.004938    	-76.3   	-49.5     	12.39    	3702.86  	5.3     	21.8         	073        	59251    	0.054824
4444      	35.2    	-49.5   	2     	10.9    	081   	-10.8     	-1.7      	23512  	23428     	-113.297221  	47.004946    	-76.3   	-49.5     	12.37    	3703.68  	5.3     	21.8         	073        	59244    	0.054773
4445      	35.1    	-49.5   	2     	10.9    	081   	-10.8     	-1.7      	23517  	23433     	-113.297356  	47.004954    	-76.3   	-49.5     	12.36    	3704.50  	5.3     	21.8         	073        	59237    	0.054723
4446      	35.1    	-49.4   	2     	10.9    	081   	-10.8     	-1.7      	23522  	23438     	-113.297491  	47.004962    	-76.2   	-49.4     	12.35    	3705.32  	5.3     	21.8         	073        	59231    	0.054672
4447      	35.1    	-49.4   	2     	10.9    	081   	-10.8     	-1.7      	23528  	23444     	-113.297626  	47.004970    	-76.2   	-49.4     	12.34    	3706.16  	5.3     	21.8         	073        	59224    	0.054622
4448      	35.0    	-49.4   	2     	10.9    	081   	-10.8     	-1.7      	23533  	23449     	-113.297761  	47.004978    	-76.2   	-49.4     	12.33    	3706.98  	5.3     	21.8         	073        	59217    	0.054571
4449      	35.0    	-49.4   	2     	10.9    	081   	-10.8     	-1.7      	23538  	23454     	-113.297896  	47.004987    	-76.1   	-49.4     	12.32    	3707.80  	5.3     	21.8         	073        	59210    	0.054521
4450      	35.0    	-49.3   	2     	10.9    	081   	-10.8     	-1.7      	23543  	23460     	-113.298031  	47.004995    	-76.1   	-49.3     	12.31    	3708.62  	5.3     	21.8         	073        	59203    	0.054471
4451      	35.0    	-49.3   	2     	10.7    	082   	-10.6     	-1.6      	23549  	23465     	-113.298166  	47.005003    	-76.1   	-49.3     	12.30    	3709.44  	5.3     	21.8         	073        	59196    	0.054420
4452      	34.9    	-49.3   	2     	10.6    	082   	-10.5     	-1.4      	23554  	23470     	-113.298301  	47.005011    	-76.0   	-49.3     	12.29    	3710.28  	5.3     	21.9         	073        	59189    	0.054370
4453      	34.9    	-49.3   	2     	10.5    	083   	-10.4     	-1.3      	23559  	23475     	-113.298436  	47.005019    	-76.0   	-49.3     	12.28    	3711.10  	5.3     	21.9         	073        	59183    	0.054320
4454      	34.9    	-49.3   	2     	10.3    	084   	-10.2     	-1.1      	23565  	23481     	-113.298571  	47.005027    	-76.0   	-49.3     	12.27    	3711.93  	5.3     	21.9         	073        	59176    	0.054290
4455      	34.8    	-49.4   	2     	10.2    	085   	-10.2     	-1.0      	23570  	23486     	-113.298706  	47.005035    	-76.1   	-49.4     	12.27    	3712.76  	5.3     	21.9         	073        	59169    	0.054269
4456      	34.8    	-49.5   	2     	10.1    	085   	-10.1     	-0.8      	23575  	23491     	-113.298841  	47.005043    	-76.1   	-49.5     	12.26    	3713.58  	5.3     	21.9         	073        	59162    	0.054247
4457      	34.8    	-49.6   	2     	10.1    	086   	-10.1     	-0.7      	23581  	23497     	-113.298976  	47.005051    	-76.2   	-49.6     	12.26    	3714.43  	5.3     	21.9         	073        	59155    	0.054226
4458      	34.8    	-49.7   	2     	9.9     	087   	-9.9      	-0.5      	23586  	23502     	-113.299111  	47.005059    	-76.3   	-49.7     	12.25    	3715.26  	5.3     	21.9         	073        	59148    	0.054205
4459      	34.7    	-49.8   	2     	9.8     	088   	-9.8      	-0.4      	23591  	23507     	-113.299246  	47.005067    	-76.3   	-49.8     	12.25    	3716.08  	5.3     	21.9         	073        	59142    	0.054183
4460      	34.7    	-49.9   	2     	9.7     	089   	-9.7      	-0.2      	23597  	23512     	-113.299381  	47.005075    	-76.4   	-49.9     	12.25    	3716.91  	5.3     	21.9         	073        	59135    	0.054162
4461      	34.7    	-50.0   	2     	9.6     	090   	-9.6      	0.0       	23602  	23518     	-113.299516  	47.005083    	-76.4   	-50.0     	12.24    	3717.74  	5.3     	21.9         	073        	59128    	0.054140
4462      	34.7    	-50.1   	2     	9.5     	091   	-9.5      	0.1       	23607  	23523     	-113.299651  	47.005091    	-76.5   	-50.1     	12.24    	3718.58  	5.3     	21.9         	073        	59121    	0.054119
4463      	34.6    	-50.1   	2     	9.4     	092   	-9.4      	0.3       	23613  	23528     	-113.299786  	47.005099    	-76.5   	-50.1     	12.23    	3719.41  	5.3     	21.9         	073        	59114    	0.054098
4464      	34.6    	-50.2   	2     	9.3     	093   	-9.3      	0.4       	23618  	23534     	-113.299921  	47.005107    	-76.6   	-50.2     	12.23    	3720.24  	5.3     	22.0         	073        	59107    	0.054076
4465      	34.6    	-50.3   	2     	9.1     	094   	-9.1      	0.6       	23623  	23539     	-113.300056  	47.005115    	-76.7   	-50.3     	12.22    	3721.07  	5.3     	22.0         	073        	59100    	0.054055
4466      	34.5    	-50.4   	2     	8.9     	095   	-8.9      	0.7       	23629  	23544     	-113.300191  	47.005123    	-76.7   	-50.4     	12.22    	3721.89  	5.3     	22.0         	073        	59094    	0.054034
4467      	34.5    	-50.4   	2     	8.8     	096   	-8.8      	0.9       	23634  	23549     	-113.300326  	47.005131    	-76.7   	-50.4     	12.21    	3722.73  	5.3     	22.0         	073        	59087    	0.053990
4468      	34.5    	-50.4   	2     	8.7     	097   	-8.6      	1.0       	23639  	23555     	-113.300461  	47.005139    	-76.7   	-50.4     	12.20    	3723.56  	5.3     	22.0         	073        	59080    	0.053945
4469      	34.5    	-50.4   	2     	8.7     	098   	-8.6      	1.2       	23645  	23560     	-113.300592  	47.005150    	-76.7   	-50.4     	12.19    	3724.38  	5.3     	22.0         	073        	59074    	0.053900
4470      	34.4    	-50.4   	2     	8.6     	099   	-8.5      	1.3       	23650  	23565     	-113.300717  	47.005163    	-76.6   	-50.4     	12.18    	3725.20  	5.3     	22.0         	073        	59067    	0.053855
4471      	34.4    	-50.4   	3     	8.6     	099   	-8.5      	1.3       	23655  	23570     	-113.300842  	47.005176    	-76.6   	-50.4     	12.17    	3726.02  	5.3     	22.0         	073        	59061    	0.053810
4472      	34.4    	-50.4   	3     	8.6     	099   	-8.5      	1.3       	23660  	23576     	-113.300968  	47.005189    	-76.6   	-50.4     	12.16    	3726.85  	5.3     	22.0         	072        	59055    	0.053766
4473      	34.3    	-50.4   	3     	8.7     	099   	-8.6      	1.4       	23666  	23581     	-113.301093  	47.005202    	-76.6   	-50.4     	12.15    	3727.67  	5.3     	22.0         	072        	59049    	0.053721
4474      	34.3    	-50.4   	3     	8.7     	099   	-8.6      	1.4       	23671  	23586     	-113.301218  	47.005215    	-76.6   	-50.4     	12.14    	3728.47  	5.3     	22.0         	072        	59043    	0.053676
4475      	34.3    	-50.4   	3     	8.7     	099   	-8.6      	1.4       	23676  	23591     	-113.301343  	47.005228    	-76.6   	-50.4     	12.13    	3729.30  	5.3     	22.0         	072        	59037    	0.053632
4476      	34.3    	-50.4   	3     	8.8     	099   	-8.7      	1.4       	23682  	23597     	-113.301468  	47.005242    	-76.6   	-50.4     	12.12    	3730.12  	5.3     	22.1         	072        	59031    	0.053587
4477      	34.2    	-50.4   	3     	8.8     	099   	-8.7      	1.4       	23687  	23602     	-113.301593  	47.005255    	-76.5   	-50.4     	12.11    	3730.94  	5.3     	22.1         	072        	59025    	0.053543
4478      	34.2    	-50.4   	3     	8.8     	099   	-8.7      	1.4       	23692  	23607     	-113.301718  	47.005268    	-76.5   	-50.4     	12.11    	3731.76  	5.3     	22.1         	072        	59019    	0.053498
4479      	34.2    	-50.4   	3     	8.8     	099   	-8.7      	1.4       	23697  	23612     	-113.301843  	47.005281    	-76.5   	-50.4     	12.10    	3732.59  	5.3     	22.1         	072        	59013    	0.053454
4480      	34.2    	-50.4   	3     	8.9     	099   	-8.8      	1.4       	23703  	23618     	-113.301969  	47.005294    	-76.5   	-50.3     	12.09    	3733.39  	5.3     	22.1         	072        	59007    	0.053410
4481      	34.1    	-50.3   	3     	8.9     	099   	-8.8      	1.4       	23708  	23623     	-113.302094  	47.005307    	-76.5   	-50.3     	12.08    	3734.22  	5.3     	22.1         	072        	59001    	0.053365
4482      	34.1    	-50.3   	3     	8.9     	099   	-8.8      	1.4       	23713  	23628     	-113.302219  	47.005320    	-76.5   	-50.3     	12.07    	3735.04  	5.3     	22.1         	072        	58995    	0.053321
4483      	34.1    	-50.3   	3     	9.0     	099   	-8.9      	1.5       	23719  	23633     	-113.302344  	47.005333    	-76.4   	-50.3     	12.06    	3735.86  	5.3     	22.1         	072        	58989    	0.053277
4484      	34.0    	-50.3   	3     	9.0     	099   	-8.9      	1.5       	23724  	23639     	-113.302469  	47.005346    	-76.4   	-50.3     	12.05    	3736.68  	5.3     	22.1         	072        	58983    	0.053233
4485      	34.0    	-50.3   	3     	9.0     	099   	-8.9      	1.5       	23729  	23644     	-113.302594  	47.005360    	-76.4   	-50.3     	12.04    	3737.51  	5.3     	22.1         	072        	58977    	0.053188
4486      	34.0    	-50.3   	3     	9.1     	099   	-9.0      	1.5       	23734  	23649     	-113.302719  	47.005373    	-76.4   	-50.3     	12.03    	3738.31  	5.3     	22.1         	072        	58971    	0.053144
4487      	34.0    	-50.3   	3     	9.1     	099   	-9.0      	1.5       	23740  	23654     	-113.302844  	47.005386    	-76.4   	-50.3     	12.02    	3739.13  	5.3     	22.1         	072        	58965    	0.053100
4488      	33.9    	-50.3   	3     	9.1     	099   	-9.0      	1.5       	23745  	23660     	-113.302969  	47.005399    	-76.4   	-50.3     	12.01    	3739.96  	5.3     	22.2         	072        	58959    	0.053056
4489      	33.9    	-50.3   	3     	9.2     	099   	-9.1      	1.5       	23750  	23665     	-113.303095  	47.005412    	-76.4   	-50.3     	12.00    	3740.78  	5.3     	22.2         	072        	58953    	0.053012
4490      	33.9    	-50.3   	3     	9.2     	100   	-9.1      	1.5       	23756  	23670     	-113.303220  	47.005425    	-76.4   	-50.3     	11.99    	3741.60  	5.3     	22.2         	072        	58947    	0.052968
4491      	33.9    	-50.3   	3     	9.3     	099   	-9.2      	1.5       	23761  	23675     	-113.303345  	47.005438    	-76.4   	-50.3     	11.98    	3742.42  	5.3     	22.2         	072        	58941    	0.052924
4492      	33.8    	-50.3   	3     	9.4     	099   	-9.3      	1.4       	23766  	23681     	-113.303470  	47.005451    	-76.4   	-50.3     	11.97    	3743.23  	5.3     	22.2         	072        	58935    	0.052879
4493      	33.8    	-50.3   	3     	9.5     	098   	-9.4      	1.4       	23771  	23686     	-113.303595  	47.005465    	-76.4   	-50.3     	11.96    	3744.05  	5.3     	22.2         	072        	58929    	0.052833
4494      	33.8    	-50.2   	3     	9.6     	098   	-9.5      	1.3       	23777  	23691     	-113.303720  	47.005478    	-76.4   	-50.2     	11.95    	3744.87  	5.2     	22.2         	072        	58923    	0.052787
4495      	33.7    	-50.2   	3     	9.8     	097   	-9.7      	1.3       	23782  	23696     	-113.303882  	47.005493    	-76.4   	-50.2     	11.94    	3745.66  	5.2     	22.2         	072        	58915    	0.052742
4496      	33.7    	-50.2   	3     	9.9     	097   	-9.8      	1.2       	23787  	23701     	-113.304047  	47.005508    	-76.4   	-50.2     	11.93    	3746.47  	5.2     	22.2         	072        	58906    	0.052697
4497      	33.7    	-50.2   	3     	10.0    	097   	-9.9      	1.2       	23792  	23706     	-113.304213  	47.005523    	-76.4   	-50.2     	11.92    	3747.28  	5.2     	22.2         	072        	58898    	0.052652
4498      	33.7    	-50.2   	3     	10.1    	096   	-10.0     	1.1       	23797  	23712     	-113.304379  	47.005538    	-76.3   	-50.2     	11.91    	3748.08  	5.2     	22.2         	072        	58889    	0.052607
4499      	33.6    	-50.2   	3     	10.2    	096   	-10.1     	1.1       	23803  	23717     	-113.304545  	47.005554    	-76.3   	-50.2     	11.90    	3748.89  	5.2     	22.2         	072        	58880    	0.052562
4500      	33.6    	-50.2   	3     	10.3    	096   	-10.3     	1.0       	23808  	23722     	-113.304711  	47.005569    	-76.3   	-50.2     	11.89    	3749.68  	5.2     	22.3         	072        	58871    	0.052517
4501      	33.6    	-50.1   	3     	10.5    	095   	-10.5     	1.0       	23813  	23727     	-113.304877  	47.005584    	-76.3   	-50.1     	11.88    	3750.49  	5.2     	22.3         	072        	58863    	0.052472
4502      	33.6    	-50.1   	3     	10.6    	095   	-10.6     	0.9       	23818  	23732     	-113.305042  	47.005599    	-76.3   	-50.1     	11.87    	3751.29  	5.2     	22.3         	072        	58854    	0.052428
4503      	33.5    	-50.1   	3     	10.7    	095   	-10.7     	0.9       	23823  	23737     	-113.305208  	47.005615    	-76.3   	-50.1     	11.86    	3752.10  	5.2     	22.3         	072        	58845    	0.052383
4504      	33.5    	-50.1   	3     	10.8    	094   	-10.8     	0.8       	23828  	23742     	-113.305374  	47.005630    	-76.2   	-50.1     	11.85    	3752.89  	5.2     	22.3         	072        	58837    	0.052338
4505      	33.5    	-50.1   	3     	10.9    	094   	-10.9     	0.8       	23834  	23748     	-113.305540  	47.005645    	-76.2   	-50.1     	11.84    	3753.70  	5.2     	22.3         	072        	58828    	0.052295
4506      	33.5    	-50.1   	3     	11.0    	094   	-11.0     	0.7       	23839  	23753     	-113.305706  	47.005660    	-76.2   	-50.1     	11.83    	3754.51  	5.2     	22.3         	072        	58819    	0.052257
4507      	33.4    	-50.1   	3     	11.2    	093   	-11.2     	0.7       	23844  	23758     	-113.305872  	47.005676    	-76.2   	-50.1     	11.82    	3755.31  	5.2     	22.3         	072        	58811    	0.052218
4508      	33.4    	-50.1   	3     	11.3    	093   	-11.3     	0.6       	23849  	23763     	-113.306037  	47.005691    	-76.3   	-50.1     	11.81    	3756.12  	5.2     	22.3         	072        	58802    	0.052180
4509      	33.4    	-50.1   	3     	11.4    	093   	-11.4     	0.6       	23854  	23768     	-113.306203  	47.005706    	-76.3   	-50.1     	11.81    	3756.91  	5.2     	22.3         	072        	58793    	0.052142
4510      	33.3    	-50.1   	999999	11.5    	092   	-11.5     	0.5       	23859  	23773     	-113.306369  	47.005721    	999999.0	999999.0  	999999.00	999999.00	5.2     	22.3         	072        	58785    	0.052103
4511      	33.3    	-50.2   	3     	11.6    	093   	-11.6     	0.6       	23865  	23778     	-113.306535  	47.005737    	-76.3   	-50.2     	11.79    	3758.53  	5.2     	22.4         	072        	58776    	0.052065
4512      	33.3    	-50.2   	3     	11.7    	093   	-11.7     	0.7       	23870  	23784     	-113.306701  	47.005752    	-76.3   	-50.2     	11.78    	3759.34  	5.2     	22.4         	072        	58767    	0.052027
4513      	33.3    	-50.2   	3     	11.8    	094   	-11.8     	0.8       	23875  	23789     	-113.306867  	47.005767    	-76.3   	-50.2     	11.77    	3760.15  	5.2     	22.4         	072        	58759    	0.051989
4514      	33.2    	-50.2   	3     	11.9    	094   	-11.9     	0.9       	23880  	23794     	-113.307032  	47.005782    	-76.3   	-50.2     	11.76    	3760.94  	5.2     	22.4         	072        	58750    	0.051951
4515      	33.2    	-50.2   	3     	12.1    	095   	-12.1     	1.0       	23885  	23799     	-113.307198  	47.005798    	-76.3   	-50.2     	11.76    	3761.75  	5.2     	22.4         	072        	58741    	0.051912
4516      	33.2    	-50.2   	3     	12.2    	095   	-12.1     	1.1       	23891  	23804     	-113.307364  	47.005813    	-76.3   	-50.2     	11.75    	3762.56  	5.2     	22.4         	072        	58733    	0.051874
4517      	33.2    	-50.2   	3     	12.3    	096   	-12.2     	1.2       	23896  	23809     	-113.307530  	47.005828    	-76.3   	-50.2     	11.74    	3763.36  	5.2     	22.4         	072        	58724    	0.051836
4518      	33.1    	-50.2   	3     	12.4    	096   	-12.3     	1.3       	23901  	23814     	-113.307696  	47.005843    	-76.3   	-50.2     	11.73    	3764.16  	5.2     	22.4         	072        	58715    	0.051797
4519      	33.1    	-50.2   	3     	12.5    	097   	-12.4     	1.4       	23906  	23820     	-113.307862  	47.005859    	-76.3   	-50.2     	11.72    	3764.96  	5.2     	22.4         	072        	58707    	0.051758
4520      	33.1    	-50.3   	3     	12.6    	097   	-12.5     	1.5       	23911  	23825     	-113.308027  	47.005874    	-76.3   	-50.2     	11.71    	3765.77  	5.2     	22.4         	072        	58698    	0.051718
4521      	33.1    	-50.3   	3     	12.7    	097   	-12.6     	1.6       	23916  	23830     	-113.308193  	47.005889    	-76.3   	-50.3     	11.71    	3766.58  	5.2     	22.4         	072        	58689    	0.051679
4522      	33.0    	-50.3   	3     	12.8    	098   	-12.7     	1.7       	23922  	23835     	-113.308359  	47.005904    	-76.3   	-50.3     	11.70    	3767.39  	5.2     	22.5         	072        	58681    	0.051640
4523      	33.0    	-50.3   	3     	12.9    	098   	-12.8     	1.8       	23927  	23840     	-113.308525  	47.005920    	-76.2   	-50.3     	11.69    	3768.18  	5.2     	22.5         	072        	58672    	0.051601
4524      	33.0    	-50.3   	3     	13.0    	099   	-12.9     	1.9       	23932  	23845     	-113.308691  	47.005935    	-76.3   	-50.3     	11.68    	3768.99  	5.2     	22.5         	072        	58663    	0.051561
4525      	33.0    	-50.3   	3     	13.2    	099   	-13.0     	2.0       	23937  	23850     	-113.308857  	47.005950    	-76.3   	-50.3     	11.67    	3769.80  	5.2     	22.5         	072        	58655    	0.051522
4526      	32.9    	-50.3   	3     	13.3    	099   	-13.1     	2.1       	23942  	23856     	-113.309022  	47.005965    	-76.3   	-50.3     	11.66    	3770.60  	5.2     	22.5         	072        	58646    	0.051482
4527      	32.9    	-50.3   	3     	13.4    	100   	-13.2     	2.2       	23948  	23861     	-113.309188  	47.005981    	-76.3   	-50.3     	11.65    	3771.41  	5.2     	22.5         	072        	58637    	0.051442
4528      	32.9    	-50.3   	3     	13.5    	100   	-13.3     	2.3       	23953  	23866     	-113.309354  	47.005996    	-76.3   	-50.3     	11.64    	3772.20  	5.2     	22.5         	072        	58629    	0.051403
4529      	32.8    	-50.3   	3     	13.6    	100   	-13.4     	2.4       	23958  	23871     	-113.309521  	47.006030    	-76.3   	-50.3     	11.64    	3773.04  	5.4     	22.5         	072        	58621    	0.051363
4530      	32.8    	-50.3   	3     	13.7    	101   	-13.5     	2.5       	23963  	23876     	-113.309688  	47.006074    	-76.3   	-50.3     	11.63    	3773.88  	5.4     	22.5         	072        	58613    	0.051323
4531      	32.8    	-50.3   	3     	13.7    	101   	-13.4     	2.6       	23969  	23882     	-113.309854  	47.006118    	-76.3   	-50.3     	11.62    	3774.72  	5.4     	22.5         	072        	58605    	0.051277
4532      	32.8    	-50.3   	3     	13.8    	102   	-13.5     	2.8       	23974  	23887     	-113.310021  	47.006161    	-76.2   	-50.3     	11.61    	3775.56  	5.4     	22.5         	072        	58598    	0.051232
4533      	32.7    	-50.3   	3     	13.8    	102   	-13.5     	2.9       	23980  	23893     	-113.310188  	47.006205    	-76.2   	-50.3     	11.60    	3776.38  	5.4     	22.5         	072        	58590    	0.051186
4534      	32.7    	-50.2   	3     	13.8    	102   	-13.5     	3.0       	23985  	23898     	-113.310355  	47.006249    	-76.2   	-50.2     	11.59    	3777.22  	5.4     	22.6         	072        	58582    	0.051141
4535      	32.7    	-50.2   	3     	13.8    	103   	-13.5     	3.1       	23990  	23903     	-113.310522  	47.006293    	-76.2   	-50.2     	11.58    	3778.05  	5.4     	22.6         	072        	58574    	0.051095
4536      	32.7    	-50.2   	3     	13.8    	103   	-13.4     	3.2       	23996  	23909     	-113.310689  	47.006336    	-76.2   	-50.2     	11.57    	3778.89  	5.4     	22.6         	072        	58567    	0.051050
4537      	32.6    	-50.2   	3     	13.9    	104   	-13.5     	3.3       	24001  	23914     	-113.310856  	47.006380    	-76.2   	-50.2     	11.56    	3779.73  	5.4     	22.6         	072        	58559    	0.051004
4538      	32.6    	-50.2   	3     	13.9    	104   	-13.5     	3.4       	24006  	23919     	-113.311022  	47.006424    	-76.2   	-50.2     	11.55    	3780.55  	5.4     	22.6         	072        	58551    	0.050959
4539      	32.6    	-50.2   	3     	13.9    	105   	-13.4     	3.5       	24012  	23925     	-113.311189  	47.006468    	-76.2   	-50.2     	11.54    	3781.39  	5.4     	22.6         	072        	58543    	0.050914
4540      	32.6    	-50.2   	3     	13.9    	105   	-13.4     	3.6       	24017  	23930     	-113.311356  	47.006512    	-76.2   	-50.2     	11.53    	3782.23  	5.4     	22.6         	072        	58536    	0.050868
