Time [sec]	P [hPa] 	T [°C]  	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Alt [m]	Geopot [m]	Lon [°]      	Lat [°]      	Dew [°C]	Vi Te [°C]	RI       	MRI      	Rs [m/s]	Elevation [°]	Azimuth [°]	Range [m]	D [kg/m3]
5717      	15.3    	-42.8   	999999	13.0    	106   	-12.5     	3.6       	28798  	28672     	-113.774957  	46.588620    	999999.0	999999.0  	999999.00	999999.00	5.6     	39.0         	152        	44108    	0.023103
5718      	15.3    	-42.7   	999999	13.0    	106   	-12.5     	3.6       	28804  	28678     	-113.775120  	46.588652    	999999.0	999999.0  	999999.00	999999.00	5.6     	39.0         	152        	44105    	0.023082
5719      	15.3    	-42.7   	999999	13.1    	106   	-12.6     	3.6       	28809  	28683     	-113.775283  	46.588684    	999999.0	999999.0  	999999.00	999999.00	5.6     	39.0         	152        	44101    	0.023063
5720      	15.2    	-42.7   	999999	13.2    	106   	-12.7     	3.6       	28815  	28689     	-113.775445  	46.588716    	999999.0	999999.0  	999999.00	999999.00	5.6     	39.0         	152        	44098    	0.023043
5721      	15.2    	-42.7   	999999	13.2    	106   	-12.7     	3.6       	28821  	28694     	-113.775608  	46.588748    	999999.0	999999.0  	999999.00	999999.00	5.6     	39.0         	152        	44094    	0.023024
5722      	15.2    	-42.7   	999999	13.3    	106   	-12.8     	3.7       	28826  	28700     	-113.775771  	46.588780    	999999.0	999999.0  	999999.00	999999.00	5.6     	39.0         	152        	44091    	0.023004
5723      	15.2    	-42.7   	999999	13.3    	106   	-12.8     	3.7       	28832  	28705     	-113.775933  	46.588812    	999999.0	999999.0  	999999.00	999999.00	5.6     	39.0         	152        	44087    	0.022985
5724      	15.2    	-42.7   	999999	13.4    	106   	-12.9     	3.7       	28837  	28711     	-113.776097  	46.588851    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.0         	152        	44083    	0.022965
5725      	15.2    	-42.7   	999999	13.5    	106   	-13.0     	3.8       	28843  	28716     	-113.776261  	46.588897    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.1         	152        	44079    	0.022946
5726      	15.2    	-42.7   	999999	13.5    	106   	-13.0     	3.8       	28848  	28722     	-113.776425  	46.588943    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.1         	152        	44074    	0.022927
5727      	15.2    	-42.7   	999999	13.6    	106   	-13.1     	3.8       	28854  	28727     	-113.776589  	46.588989    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.1         	152        	44070    	0.022908
5728      	15.1    	-42.7   	999999	13.6    	106   	-13.1     	3.8       	28859  	28733     	-113.776753  	46.589035    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.1         	152        	44065    	0.022889
5729      	15.1    	-42.7   	999999	13.7    	106   	-13.1     	3.9       	28865  	28738     	-113.776917  	46.589081    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.1         	152        	44061    	0.022869
5730      	15.1    	-42.7   	999999	13.8    	106   	-13.2     	3.9       	28871  	28744     	-113.777081  	46.589127    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.1         	152        	44056    	0.022850
5731      	15.1    	-42.7   	999999	13.7    	107   	-13.1     	3.9       	28876  	28749     	-113.777245  	46.589173    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.1         	152        	44052    	0.022832
5732      	15.1    	-42.7   	999999	13.7    	107   	-13.1     	4.0       	28882  	28755     	-113.777409  	46.589219    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.2         	152        	44047    	0.022814
5733      	15.1    	-42.7   	999999	13.7    	107   	-13.1     	4.1       	28887  	28760     	-113.777573  	46.589265    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.2         	152        	44042    	0.022795
5734      	15.1    	-42.7   	999999	13.7    	108   	-13.1     	4.1       	28893  	28766     	-113.777737  	46.589311    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.2         	152        	44038    	0.022777
5735      	15.1    	-42.7   	999999	13.6    	108   	-12.9     	4.2       	28898  	28771     	-113.777901  	46.589357    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.2         	152        	44033    	0.022759
5736      	15.0    	-42.7   	999999	13.6    	108   	-12.9     	4.2       	28904  	28777     	-113.778065  	46.589403    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.2         	152        	44029    	0.022741
5737      	15.0    	-42.7   	999999	13.6    	108   	-12.9     	4.3       	28909  	28782     	-113.778229  	46.589449    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.2         	152        	44024    	0.022722
5738      	15.0    	-42.7   	999999	13.6    	109   	-12.9     	4.4       	28915  	28788     	-113.778393  	46.589495    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.2         	152        	44020    	0.022704
5739      	15.0    	-42.7   	999999	13.5    	109   	-12.8     	4.4       	28920  	28793     	-113.778557  	46.589541    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.3         	152        	44015    	0.022686
5740      	15.0    	-42.7   	999999	13.5    	109   	-12.7     	4.5       	28926  	28798     	-113.778721  	46.589587    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.3         	152        	44011    	0.022668
5741      	15.0    	-42.7   	999999	13.5    	110   	-12.7     	4.5       	28931  	28804     	-113.778885  	46.589633    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.3         	152        	44006    	0.022650
5742      	15.0    	-42.7   	999999	13.5    	110   	-12.7     	4.6       	28937  	28809     	-113.779049  	46.589679    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.3         	152        	44002    	0.022632
5743      	15.0    	-42.7   	999999	13.4    	110   	-12.6     	4.6       	28942  	28815     	-113.779213  	46.589725    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.3         	152        	43997    	0.022614
5744      	14.9    	-42.7   	999999	13.4    	111   	-12.5     	4.7       	28948  	28820     	-113.779377  	46.589771    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.3         	152        	43993    	0.022596
5745      	14.9    	-42.7   	999999	13.4    	111   	-12.5     	4.8       	28953  	28826     	-113.779541  	46.589817    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.3         	152        	43988    	0.022579
5746      	14.9    	-42.7   	999999	13.4    	111   	-12.5     	4.9       	28959  	28831     	-113.779705  	46.589863    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.4         	152        	43984    	0.022561
5747      	14.9    	-42.7   	999999	13.4    	112   	-12.5     	4.9       	28965  	28837     	-113.779869  	46.589909    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.4         	152        	43979    	0.022544
5748      	14.9    	-42.7   	999999	13.3    	112   	-12.3     	4.9       	28970  	28842     	-113.780033  	46.589955    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.4         	152        	43975    	0.022526
5749      	14.9    	-42.7   	999999	13.3    	112   	-12.3     	5.0       	28976  	28848     	-113.780197  	46.590002    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.4         	152        	43971    	0.022509
5750      	14.9    	-42.8   	999999	13.3    	112   	-12.3     	5.1       	28981  	28853     	-113.780361  	46.590048    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.4         	152        	43966    	0.022491
5751      	14.9    	-42.8   	999999	13.3    	113   	-12.3     	5.1       	28987  	28859     	-113.780525  	46.590094    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.4         	152        	43962    	0.022474
5752      	14.8    	-42.8   	999999	13.3    	113   	-12.3     	5.1       	28992  	28864     	-113.780689  	46.590140    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.4         	152        	43957    	0.022456
5753      	14.8    	-42.8   	999999	13.4    	113   	-12.4     	5.2       	28998  	28870     	-113.780853  	46.590186    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.5         	152        	43953    	0.022439
5754      	14.8    	-42.8   	999999	13.4    	113   	-12.4     	5.2       	29003  	28875     	-113.781017  	46.590232    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.5         	152        	43948    	0.022422
5755      	14.8    	-42.8   	999999	13.4    	113   	-12.4     	5.2       	29009  	28881     	-113.781181  	46.590278    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.5         	152        	43944    	0.022404
5756      	14.8    	-42.8   	999999	13.4    	113   	-12.4     	5.2       	29014  	28886     	-113.781345  	46.590324    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.5         	152        	43939    	0.022387
5757      	14.8    	-42.8   	999999	13.5    	113   	-12.4     	5.2       	29020  	28892     	-113.781509  	46.590370    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.5         	152        	43935    	0.022367
5758      	14.8    	-42.8   	999999	13.5    	113   	-12.4     	5.2       	29025  	28897     	-113.781673  	46.590416    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.5         	152        	43931    	0.022348
5759      	14.8    	-42.8   	999999	13.5    	113   	-12.4     	5.2       	29031  	28903     	-113.781837  	46.590462    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.5         	153        	43926    	0.022329
5760      	14.8    	-42.8   	999999	13.5    	113   	-12.4     	5.3       	29036  	28908     	-113.782001  	46.590508    	999999.0	999999.0  	999999.00	999999.00	5.5     	39.6         	153        	43922    	0.022310
5761      	14.7    	-42.8   	3     	13.6    	113   	-12.5     	5.3       	29042  	28914     	-113.782165  	46.590554    	-68.9   	-42.7     	5.19     	4564.77  	5.5     	39.6         	153        	43917    	0.022290
5762      	14.7    	-42.7   	3     	13.6    	113   	-12.5     	5.3       	29047  	28919     	-113.782329  	46.590600    	-68.9   	-42.7     	5.19     	4565.63  	5.5     	39.6         	153        	43913    	0.022271
5763      	14.7    	-42.7   	3     	13.6    	113   	-12.5     	5.3       	29053  	28925     	-113.782493  	46.590646    	-68.9   	-42.7     	5.19     	4566.49  	5.5     	39.6         	153        	43909    	0.022252
5764      	14.7    	-42.7   	3     	13.6    	113   	-12.5     	5.3       	29058  	28930     	-113.782657  	46.590692    	-68.8   	-42.7     	5.18     	4567.35  	5.5     	39.6         	153        	43904    	0.022233
5765      	14.7    	-42.7   	3     	13.6    	113   	-12.5     	5.3       	29064  	28935     	-113.782821  	46.590738    	-68.8   	-42.7     	5.18     	4568.23  	5.5     	39.6         	153        	43900    	0.022214
5766      	14.7    	-42.7   	3     	13.7    	113   	-12.6     	5.4       	29070  	28941     	-113.782982  	46.590781    	-68.8   	-42.7     	5.18     	4569.10  	5.6     	39.6         	153        	43896    	0.022195
5767      	14.7    	-42.7   	3     	13.7    	113   	-12.6     	5.4       	29075  	28947     	-113.783137  	46.590819    	-68.8   	-42.7     	5.17     	4569.98  	5.7     	39.7         	153        	43892    	0.022176
5768      	14.7    	-42.7   	3     	13.7    	113   	-12.6     	5.4       	29081  	28952     	-113.783291  	46.590857    	-68.8   	-42.7     	5.17     	4570.87  	5.7     	39.7         	153        	43889    	0.022156
5769      	14.6    	-42.7   	3     	13.7    	113   	-12.6     	5.4       	29087  	28958     	-113.783446  	46.590895    	-68.7   	-42.6     	5.16     	4571.76  	5.7     	39.7         	153        	43885    	0.022136
5770      	14.6    	-42.6   	3     	13.8    	113   	-12.7     	5.5       	29092  	28963     	-113.783601  	46.590933    	-68.7   	-42.6     	5.16     	4572.65  	5.7     	39.7         	153        	43882    	0.022114
5771      	14.6    	-42.6   	3     	13.7    	113   	-12.6     	5.4       	29098  	28969     	-113.783755  	46.590971    	-68.7   	-42.6     	5.15     	4573.52  	5.7     	39.7         	153        	43879    	0.022093
5772      	14.6    	-42.6   	3     	13.7    	113   	-12.6     	5.3       	29104  	28975     	-113.783910  	46.591009    	-68.7   	-42.6     	5.15     	4574.41  	5.7     	39.7         	153        	43875    	0.022072
5773      	14.6    	-42.5   	3     	13.6    	113   	-12.5     	5.3       	29109  	28980     	-113.784064  	46.591047    	-68.7   	-42.5     	5.14     	4575.30  	5.7     	39.7         	153        	43872    	0.022050
5774      	14.6    	-42.5   	3     	13.5    	113   	-12.5     	5.2       	29115  	28986     	-113.784219  	46.591086    	-68.6   	-42.5     	5.14     	4576.19  	5.7     	39.7         	153        	43868    	0.022029
5775      	14.6    	-42.5   	3     	13.5    	112   	-12.5     	5.2       	29121  	28992     	-113.784374  	46.591124    	-68.6   	-42.5     	5.13     	4577.07  	5.7     	39.8         	153        	43865    	0.022008
5776      	14.6    	-42.4   	3     	13.4    	112   	-12.4     	5.1       	29126  	28997     	-113.784528  	46.591162    	-68.6   	-42.4     	5.13     	4577.96  	5.7     	39.8         	153        	43862    	0.021987
5777      	14.5    	-42.4   	3     	13.4    	112   	-12.4     	5.0       	29132  	29003     	-113.784683  	46.591200    	-68.6   	-42.4     	5.12     	4578.85  	5.7     	39.8         	153        	43858    	0.021966
5778      	14.5    	-42.4   	3     	13.3    	112   	-12.3     	5.0       	29138  	29008     	-113.784838  	46.591238    	-68.5   	-42.4     	5.12     	4579.74  	5.7     	39.8         	153        	43855    	0.021944
5779      	14.5    	-42.4   	3     	13.3    	112   	-12.4     	4.9       	29143  	29014     	-113.784992  	46.591276    	-68.5   	-42.3     	5.11     	4580.63  	5.7     	39.8         	153        	43851    	0.021923
5780      	14.5    	-42.3   	3     	13.2    	112   	-12.3     	4.9       	29149  	29020     	-113.785147  	46.591314    	-68.5   	-42.3     	5.11     	4581.50  	5.7     	39.8         	153        	43848    	0.021902
5781      	14.5    	-42.3   	3     	13.1    	111   	-12.2     	4.8       	29155  	29025     	-113.785301  	46.591352    	-68.5   	-42.3     	5.10     	4582.39  	5.7     	39.8         	153        	43845    	0.021881
5782      	14.5    	-42.3   	3     	13.1    	111   	-12.2     	4.7       	29160  	29031     	-113.785456  	46.591390    	-68.5   	-42.3     	5.10     	4583.28  	5.7     	39.9         	153        	43841    	0.021862
5783      	14.5    	-42.3   	3     	13.0    	111   	-12.1     	4.7       	29166  	29037     	-113.785611  	46.591428    	-68.5   	-42.3     	5.10     	4584.17  	5.7     	39.9         	153        	43838    	0.021842
5784      	14.5    	-42.3   	3     	13.0    	111   	-12.1     	4.6       	29172  	29042     	-113.785765  	46.591466    	-68.4   	-42.2     	5.09     	4585.05  	5.7     	39.9         	153        	43835    	0.021823
5785      	14.4    	-42.2   	3     	12.9    	111   	-12.1     	4.6       	29177  	29048     	-113.785920  	46.591504    	-68.4   	-42.2     	5.09     	4585.94  	5.7     	39.9         	153        	43831    	0.021803
5786      	14.4    	-42.2   	3     	12.9    	110   	-12.1     	4.5       	29183  	29053     	-113.786074  	46.591542    	-68.4   	-42.2     	5.08     	4586.83  	5.7     	39.9         	153        	43828    	0.021784
5787      	14.4    	-42.2   	3     	12.8    	110   	-12.0     	4.4       	29189  	29059     	-113.786229  	46.591580    	-68.4   	-42.2     	5.08     	4587.72  	5.7     	39.9         	153        	43825    	0.021765
5788      	14.4    	-42.2   	3     	12.7    	110   	-11.9     	4.4       	29194  	29065     	-113.786384  	46.591618    	-68.4   	-42.2     	5.07     	4588.59  	5.7     	39.9         	153        	43821    	0.021745
5789      	14.4    	-42.2   	3     	12.7    	110   	-11.9     	4.3       	29200  	29070     	-113.786538  	46.591656    	-68.4   	-42.2     	5.07     	4589.48  	5.7     	39.9         	153        	43818    	0.021726
5790      	14.4    	-42.2   	3     	12.6    	110   	-11.9     	4.2       	29206  	29076     	-113.786693  	46.591694    	-68.4   	-42.2     	5.06     	4590.38  	5.7     	40.0         	153        	43815    	0.021706
5791      	14.4    	-42.2   	3     	12.6    	109   	-11.9     	4.2       	29212  	29082     	-113.786848  	46.591732    	-68.4   	-42.1     	5.06     	4591.27  	5.7     	40.0         	153        	43811    	0.021687
5792      	14.4    	-42.2   	3     	12.5    	109   	-11.8     	4.0       	29217  	29087     	-113.787002  	46.591770    	-68.4   	-42.1     	5.06     	4592.14  	5.7     	40.0         	153        	43808    	0.021668
