Time [sec]	P [hPa]	T [°C]	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Alt [m]	Geopot [m]	Lon [°]    	Lat [°]  	Dew [°C]	Vi Te [°C]	RI    	MRI    	Rs [m/s]	Elevation [°]	Azimuth [°]	Range [m]	D [kg/m3]
148       	821.5  	7.7   	71    	6.2     	266   	6.2       	0.4       	1841   	1841      	-113.978269	46.860051	2.8     	8.7       	230.30	519.37 	6.1     	59.2         	085        	1005     	1.019027
149       	820.9  	7.7   	71    	6.2     	266   	6.2       	0.4       	1847   	1847      	-113.978184	46.860055	2.8     	8.6       	230.18	520.21 	6.1     	59.1         	085        	1014     	1.018474
150       	820.3  	7.6   	71    	6.2     	266   	6.2       	0.5       	1853   	1853      	-113.978099	46.860059	2.8     	8.6       	230.07	521.06 	6.1     	58.9         	085        	1022     	1.017922
151       	819.7  	7.6   	71    	6.2     	266   	6.2       	0.5       	1860   	1859      	-113.978014	46.860063	2.7     	8.5       	229.96	521.90 	6.1     	58.8         	085        	1031     	1.017370
152       	819.1  	7.5   	72    	6.2     	266   	6.2       	0.5       	1866   	1865      	-113.977929	46.860067	2.7     	8.5       	229.85	522.75 	6.1     	58.7         	085        	1040     	1.016818
153       	818.4  	7.5   	72    	6.3     	266   	6.3       	0.5       	1872   	1871      	-113.977844	46.860070	2.7     	8.4       	229.73	523.59 	6.1     	58.5         	085        	1048     	1.016266
154       	817.8  	7.4   	72    	6.3     	266   	6.3       	0.5       	1878   	1878      	-113.977758	46.860074	2.7     	8.4       	229.62	524.43 	6.1     	58.4         	085        	1057     	1.015714
155       	817.2  	7.3   	72    	6.3     	266   	6.3       	0.4       	1884   	1884      	-113.977673	46.860078	2.6     	8.3       	229.50	525.27 	6.1     	58.3         	085        	1065     	1.015163
156       	816.6  	7.3   	72    	6.4     	266   	6.4       	0.4       	1890   	1890      	-113.977588	46.860082	2.6     	8.2       	229.38	526.11 	6.1     	58.2         	085        	1074     	1.014611
157       	816.0  	7.2   	72    	6.4     	266   	6.4       	0.4       	1896   	1896      	-113.977503	46.860086	2.6     	8.2       	229.26	526.95 	6.1     	58.0         	085        	1083     	1.014039
158       	815.4  	7.2   	72    	6.4     	266   	6.4       	0.4       	1902   	1902      	-113.977418	46.860089	2.5     	8.1       	229.14	527.78 	6.1     	57.9         	085        	1091     	1.013467
159       	814.8  	7.1   	72    	6.5     	266   	6.5       	0.4       	1908   	1908      	-113.977333	46.860093	2.5     	8.1       	229.02	528.62 	6.1     	57.8         	085        	1100     	1.012895
160       	814.2  	7.1   	72    	6.5     	266   	6.5       	0.4       	1914   	1914      	-113.977248	46.860097	2.5     	8.0       	228.89	529.45 	6.1     	57.7         	085        	1108     	1.012324
161       	813.6  	7.0   	72    	6.5     	266   	6.5       	0.4       	1921   	1920      	-113.977163	46.860101	2.4     	8.0       	228.77	530.31 	6.1     	57.6         	085        	1117     	1.011753
162       	813.0  	7.0   	73    	6.6     	266   	6.6       	0.4       	1927   	1926      	-113.977078	46.860105	2.4     	7.9       	228.65	531.14 	6.1     	57.5         	085        	1126     	1.011182
163       	812.4  	6.9   	73    	6.6     	266   	6.6       	0.4       	1933   	1932      	-113.976993	46.860108	2.4     	7.9       	228.53	531.98 	6.1     	57.4         	085        	1134     	1.010611
164       	811.8  	6.9   	73    	6.6     	266   	6.6       	0.4       	1939   	1939      	-113.976908	46.860112	2.4     	7.8       	228.41	532.81 	6.1     	57.2         	085        	1143     	1.010041
165       	811.2  	6.8   	73    	6.7     	267   	6.7       	0.4       	1945   	1945      	-113.976823	46.860116	2.3     	7.8       	228.28	533.65 	6.1     	57.1         	085        	1152     	1.009472
166       	810.6  	6.8   	73    	6.7     	267   	6.7       	0.4       	1951   	1951      	-113.976738	46.860120	2.3     	7.7       	228.16	534.49 	6.1     	57.0         	085        	1160     	1.008902
167       	810.0  	6.7   	73    	6.7     	267   	6.7       	0.4       	1957   	1957      	-113.976650	46.860123	2.3     	7.7       	228.04	535.32 	6.1     	56.9         	085        	1169     	1.008333
168       	809.4  	6.7   	73    	6.8     	267   	6.8       	0.4       	1963   	1963      	-113.976550	46.860125	2.2     	7.6       	227.92	536.16 	6.1     	56.8         	085        	1178     	1.007765
169       	808.8  	6.6   	73    	6.8     	267   	6.8       	0.4       	1969   	1969      	-113.976451	46.860127	2.2     	7.6       	227.80	536.98 	6.1     	56.6         	086        	1188     	1.007206
170       	808.2  	6.6   	73    	6.8     	267   	6.8       	0.4       	1975   	1975      	-113.976351	46.860129	2.1     	7.5       	227.68	537.82 	6.1     	56.5         	086        	1197     	1.006661
171       	807.6  	6.5   	73    	6.9     	267   	6.9       	0.4       	1982   	1981      	-113.976252	46.860130	2.1     	7.5       	227.56	538.66 	6.1     	56.3         	086        	1206     	1.006116
172       	807.0  	6.5   	73    	6.9     	267   	6.9       	0.4       	1988   	1987      	-113.976152	46.860132	2.0     	7.4       	227.44	539.50 	6.1     	56.2         	086        	1215     	1.005571
173       	806.4  	6.4   	73    	6.9     	267   	6.9       	0.3       	1994   	1993      	-113.976053	46.860134	2.0     	7.3       	227.32	540.32 	6.1     	56.1         	086        	1225     	1.005027
174       	805.8  	6.4   	73    	7.0     	267   	7.0       	0.3       	2000   	1999      	-113.975953	46.860136	1.9     	7.3       	227.21	541.16 	6.1     	55.9         	086        	1234     	1.004483
175       	805.2  	6.3   	73    	7.0     	267   	7.0       	0.3       	2006   	2005      	-113.975854	46.860138	1.9     	7.2       	227.09	542.00 	6.1     	55.8         	086        	1243     	1.003939
176       	804.6  	6.3   	73    	7.0     	268   	7.0       	0.3       	2012   	2012      	-113.975754	46.860139	1.9     	7.2       	226.97	542.84 	6.1     	55.7         	086        	1253     	1.003395
177       	804.0  	6.2   	73    	7.1     	268   	7.1       	0.3       	2018   	2018      	-113.975655	46.860141	1.8     	7.1       	226.85	543.66 	6.1     	55.5         	086        	1262     	1.002851
178       	803.4  	6.1   	73    	7.1     	268   	7.1       	0.3       	2024   	2024      	-113.975555	46.860143	1.8     	7.1       	226.74	544.50 	6.1     	55.4         	086        	1271     	1.002308
179       	802.8  	6.1   	73    	7.1     	268   	7.1       	0.2       	2030   	2030      	-113.975455	46.860145	1.7     	7.0       	226.62	545.34 	6.1     	55.3         	086        	1280     	1.001764
180       	802.2  	6.0   	73    	7.2     	268   	7.2       	0.2       	2036   	2036      	-113.975356	46.860147	1.7     	6.9       	226.50	546.18 	6.1     	55.2         	086        	1290     	1.001222
181       	801.7  	6.0   	73    	7.2     	268   	7.2       	0.2       	2042   	2042      	-113.975256	46.860149	1.6     	6.9       	226.37	547.00 	6.1     	55.0         	086        	1299     	1.000678
182       	801.1  	5.9   	73    	7.2     	268   	7.2       	0.2       	2048   	2048      	-113.975157	46.860150	1.5     	6.8       	226.24	547.82 	6.1     	54.9         	086        	1308     	1.000098
183       	800.5  	5.9   	73    	7.3     	269   	7.3       	0.2       	2054   	2054      	-113.975057	46.860152	1.5     	6.8       	226.11	548.65 	6.1     	54.8         	086        	1318     	0.999516
184       	799.9  	5.8   	73    	7.3     	269   	7.3       	0.2       	2061   	2060      	-113.974958	46.860154	1.4     	6.7       	225.97	549.47 	6.1     	54.7         	086        	1327     	0.998934
185       	799.3  	5.8   	73    	7.3     	269   	7.3       	0.2       	2067   	2066      	-113.974858	46.860156	1.3     	6.7       	225.84	550.28 	6.1     	54.6         	086        	1336     	0.998352
186       	798.7  	5.8   	73    	7.4     	269   	7.4       	0.1       	2073   	2072      	-113.974759	46.860158	1.3     	6.6       	225.70	551.10 	6.1     	54.5         	086        	1346     	0.997771
187       	798.1  	5.7   	73    	7.4     	269   	7.4       	0.1       	2079   	2078      	-113.974659	46.860159	1.2     	6.6       	225.57	551.92 	6.1     	54.3         	086        	1355     	0.997190
188       	797.5  	5.7   	72    	7.4     	269   	7.4       	0.1       	2085   	2084      	-113.974560	46.860161	1.1     	6.5       	225.43	552.75 	6.1     	54.2         	086        	1364     	0.996609
189       	796.9  	5.6   	72    	7.5     	269   	7.5       	0.1       	2091   	2090      	-113.974460	46.860163	1.1     	6.5       	225.30	553.56 	6.1     	54.1         	086        	1374     	0.996028
190       	796.3  	5.6   	72    	7.5     	269   	7.5       	0.1       	2097   	2097      	-113.974360	46.860165	1.0     	6.5       	225.17	554.38 	6.1     	54.0         	086        	1383     	0.995447
191       	795.7  	5.5   	72    	7.5     	269   	7.5       	0.1       	2103   	2103      	-113.974261	46.860167	0.9     	6.4       	225.03	555.20 	6.1     	53.9         	086        	1393     	0.994867
192       	795.1  	5.5   	72    	7.6     	269   	7.6       	0.1       	2109   	2109      	-113.974161	46.860168	0.9     	6.4       	224.90	556.03 	6.1     	53.8         	086        	1402     	0.994288
193       	794.6  	5.4   	72    	7.6     	269   	7.6       	0.2       	2115   	2115      	-113.974062	46.860170	0.8     	6.3       	224.77	556.84 	6.1     	53.7         	086        	1411     	0.993714
194       	794.0  	5.4   	72    	7.7     	269   	7.7       	0.2       	2121   	2121      	-113.973962	46.860172	0.7     	6.3       	224.63	557.66 	6.1     	53.6         	086        	1421     	0.993130
195       	793.4  	5.4   	72    	7.7     	269   	7.7       	0.2       	2127   	2127      	-113.973863	46.860174	0.7     	6.2       	224.49	558.48 	6.1     	53.5         	086        	1430     	0.992534
196       	792.8  	5.3   	71    	7.8     	268   	7.8       	0.2       	2133   	2133      	-113.973763	46.860176	0.6     	6.2       	224.35	559.29 	6.1     	53.4         	086        	1440     	0.991938
197       	792.2  	5.3   	71    	7.8     	268   	7.8       	0.2       	2139   	2139      	-113.973654	46.860180	0.5     	6.1       	224.21	560.08 	6.0     	53.3         	086        	1449     	0.991342
198       	791.6  	5.3   	71    	7.9     	268   	7.9       	0.3       	2145   	2145      	-113.973539	46.860185	0.5     	6.1       	224.07	560.87 	5.9     	53.1         	086        	1459     	0.990747
199       	791.1  	5.2   	71    	7.9     	268   	7.9       	0.3       	2151   	2151      	-113.973424	46.860190	0.4     	6.1       	223.94	561.66 	5.9     	53.0         	086        	1469     	0.990167
200       	790.5  	5.2   	71    	8.0     	268   	8.0       	0.3       	2157   	2157      	-113.973309	46.860195	0.3     	6.0       	223.80	562.45 	5.9     	52.9         	086        	1479     	0.989587
201       	789.9  	5.1   	71    	8.0     	268   	8.0       	0.3       	2163   	2162      	-113.973194	46.860201	0.3     	6.0       	223.66	563.24 	5.9     	52.7         	086        	1489     	0.989008
202       	789.4  	5.1   	70    	8.1     	267   	8.1       	0.4       	2169   	2168      	-113.973079	46.860206	0.2     	5.9       	223.53	564.03 	5.9     	52.6         	086        	1499     	0.988429
203       	788.8  	5.1   	70    	8.1     	267   	8.1       	0.4       	2175   	2174      	-113.972964	46.860211	0.1     	5.9       	223.39	564.82 	5.9     	52.5         	086        	1509     	0.987850
204       	788.2  	5.0   	70    	8.2     	267   	8.2       	0.4       	2181   	2180      	-113.972849	46.860216	0.1     	5.8       	223.26	565.61 	5.9     	52.3         	086        	1519     	0.987272
205       	787.6  	5.0   	70    	8.2     	267   	8.2       	0.4       	2187   	2186      	-113.972734	46.860222	0.0     	5.8       	223.12	566.40 	5.9     	52.2         	086        	1529     	0.986693
206       	787.1  	5.0   	70    	8.3     	267   	8.3       	0.5       	2192   	2192      	-113.972619	46.860227	-0.1    	5.8       	222.99	567.19 	5.9     	52.1         	086        	1539     	0.986115
207       	786.5  	4.9   	70    	8.3     	267   	8.3       	0.5       	2198   	2198      	-113.972504	46.860232	-0.1    	5.7       	222.85	567.99 	5.9     	52.0         	086        	1550     	0.985555
208       	785.9  	4.9   	70    	8.4     	267   	8.4       	0.5       	2204   	2204      	-113.972390	46.860237	-0.2    	5.7       	222.73	568.79 	5.9     	51.9         	086        	1560     	0.984998
209       	785.4  	4.8   	70    	8.4     	266   	8.4       	0.5       	2210   	2210      	-113.972275	46.860242	-0.3    	5.6       	222.60	569.59 	5.9     	51.7         	086        	1570     	0.984442
210       	784.8  	4.8   	69    	8.5     	266   	8.5       	0.6       	2216   	2216      	-113.972160	46.860248	-0.3    	5.6       	222.48	570.39 	5.9     	51.6         	086        	1580     	0.983886
211       	784.2  	4.7   	69    	8.5     	266   	8.5       	0.6       	2222   	2221      	-113.972045	46.860253	-0.4    	5.5       	222.35	571.19 	5.9     	51.5         	086        	1590     	0.983329
212       	783.7  	4.7   	69    	8.5     	266   	8.5       	0.6       	2228   	2227      	-113.971930	46.860258	-0.4    	5.5       	222.22	571.99 	5.9     	51.4         	086        	1600     	0.982773
213       	783.1  	4.6   	69    	8.5     	266   	8.5       	0.6       	2234   	2233      	-113.971815	46.860263	-0.5    	5.4       	222.10	572.79 	5.9     	51.3         	086        	1610     	0.982218
214       	782.5  	4.6   	69    	8.6     	266   	8.6       	0.6       	2240   	2239      	-113.971700	46.860269	-0.5    	5.4       	221.97	573.59 	5.9     	51.2         	086        	1620     	0.981662
215       	782.0  	4.6   	69    	8.6     	266   	8.6       	0.6       	2246   	2245      	-113.971585	46.860274	-0.6    	5.3       	221.85	574.39 	5.9     	51.1         	086        	1630     	0.981107
216       	781.4  	4.5   	69    	8.6     	266   	8.6       	0.6       	2251   	2251      	-113.971470	46.860279	-0.6    	5.3       	221.72	575.19 	5.9     	50.9         	086        	1640     	0.980553
217       	780.8  	4.5   	69    	8.6     	266   	8.6       	0.6       	2257   	2257      	-113.971355	46.860284	-0.7    	5.3       	221.59	575.99 	5.9     	50.8         	086        	1650     	0.979998
218       	780.3  	4.4   	69    	8.6     	266   	8.6       	0.6       	2263   	2263      	-113.971240	46.860290	-0.8    	5.2       	221.47	576.79 	5.9     	50.7         	086        	1661     	0.979443
219       	779.7  	4.4   	69    	8.7     	266   	8.7       	0.6       	2269   	2269      	-113.971125	46.860295	-0.8    	5.2       	221.34	577.59 	5.9     	50.6         	086        	1671     	0.978888
220       	779.1  	4.3   	69    	8.7     	266   	8.7       	0.6       	2275   	2275      	-113.971010	46.860300	-0.9    	5.1       	221.22	578.39 	5.9     	50.5         	086        	1681     	0.978330
221       	778.6  	4.3   	69    	8.7     	266   	8.7       	0.6       	2281   	2280      	-113.970895	46.860305	-0.9    	5.1       	221.09	579.19 	5.9     	50.4         	086        	1691     	0.977773
222       	778.0  	4.3   	69    	8.7     	266   	8.7       	0.6       	2287   	2286      	-113.970780	46.860310	-1.0    	5.0       	220.97	580.00 	5.9     	50.3         	086        	1701     	0.977217
