Time [mm:ss]	T [°C]	U [%r H] 	Tu Cap [°C]
13:46.5     	15.03 	69.2     	19.10
13:47.4     	15.02 	69.3     	19.04
13:48.3     	14.93 	69.7     	18.99
13:49.2     	14.85 	70.0     	18.93
13:50.1     	14.76 	70.2     	18.88
13:51.0     	14.82 	70.8     	18.83
13:51.9     	14.92 	69.9     	18.78
13:52.8     	15.11 	68.8     	18.73
13:53.7     	15.02 	73.1     	18.68
13:54.6     	15.05 	73.3     	18.63
13:55.5     	15.12 	72.9     	18.59
13:56.3     	15.36 	72.1     	18.55
13:57.2     	15.23 	70.3     	18.51
13:58.1     	15.12 	70.4     	18.48
13:59.0     	15.10 	71.4     	18.45
13:59.9     	14.99 	72.6     	18.42
14:00.9     	15.03 	74.2     	18.39
14:01.8     	15.16 	74.2     	18.37
14:02.7     	15.15 	73.8     	18.35
14:03.6     	15.17 	73.5     	18.34
14:04.4     	15.41 	72.4     	18.32
14:05.3     	16.20 	68.4     	18.31
14:06.3     	16.78 	65.4     	18.31
14:07.1     	17.66 	61.3     	18.30
14:08.0     	18.53 	57.8     	18.29
14:08.9     	19.08 	55.8     	18.28
14:09.8     	19.60 	54.2     	18.27
14:10.7     	20.00 	53.5     	18.27
14:11.6     	20.13 	53.8     	18.26
14:12.4     	20.08 	54.7     	18.25
14:13.4     	20.60 	54.0     	18.24
14:14.4     	20.86 	53.2     	18.23
14:15.2     	21.07 	52.5     	18.23
14:16.1     	21.11 	51.8     	18.22
14:17.0     	20.50 	53.4     	18.21
14:17.9     	20.25 	54.8     	18.20
14:18.8     	20.79 	52.4     	18.19
14:19.7     	21.18 	51.8     	18.19
14:20.6     	21.32 	52.3     	18.18
14:21.5     	21.44 	50.4     	18.16
14:22.4     	21.60 	48.6     	18.15
14:23.3     	21.56 	48.0     	18.13
14:24.1     	20.70 	50.8     	18.12
14:25.0     	20.39 	51.8     	18.10
14:25.9     	20.25 	54.0     	18.08
14:26.9     	20.18 	53.8     	18.06
14:27.8     	19.78 	56.8     	18.04
14:28.7     	19.36 	59.1     	18.00
14:29.6     	18.80 	61.8     	17.98
14:30.5     	19.12 	61.5     	17.97
14:31.4     	19.17 	60.8     	17.95
14:32.2     	19.28 	60.1     	17.94
14:33.1     	19.51 	58.9     	17.93
14:34.0     	19.48 	57.4     	17.91
14:34.9     	19.63 	56.2     	17.89
14:35.8     	19.66 	54.7     	17.87
14:36.7     	19.76 	53.7     	17.84
14:37.8     	19.85 	52.9     	17.82
14:38.5     	20.16 	51.4     	17.79
14:39.5     	20.37 	50.9     	17.76
14:40.3     	20.71 	50.0     	17.73
14:41.2     	20.54 	51.4     	17.71
14:42.1     	20.48 	52.3     	17.69
14:43.0     	20.45 	52.8     	17.68
14:43.9     	20.44 	52.3     	17.66
14:44.8     	20.61 	51.4     	17.64
14:45.7     	20.42 	55.3     	17.63
14:46.6     	20.56 	54.1     	17.62
14:47.5     	20.18 	55.6     	17.61
14:48.3     	19.42 	61.1     	17.60
14:49.2     	18.68 	64.6     	17.60
14:50.1     	17.86 	65.1     	17.59
14:51.0     	17.29 	67.5     	17.59
14:51.9     	16.83 	70.1     	17.59
14:52.9     	16.24 	70.9     	17.59
14:53.8     	16.05 	73.3     	17.58
14:54.7     	15.97 	74.3     	17.58
14:55.6     	16.03 	74.2     	17.57
14:56.4     	15.92 	72.1     	17.56
14:57.3     	15.54 	71.5     	17.54
14:58.2     	15.16 	71.7     	17.53
14:59.1     	14.87 	72.2     	17.50
15:00.0     	14.62 	72.7     	17.48
15:00.9     	14.43 	73.1     	17.45
15:01.8     	14.28 	73.4     	17.42
15:02.7     	14.16 	73.7     	17.38
15:03.6     	14.09 	73.9     	17.35
15:04.4     	14.11 	74.2     	17.32
15:05.3     	14.10 	74.5     	17.28
15:06.3     	14.65 	72.5     	17.25
15:07.2     	15.21 	69.7     	17.21
15:08.1     	15.91 	67.6     	17.17
15:09.0     	16.58 	63.9     	17.13
15:09.9     	16.77 	62.5     	17.09
15:10.8     	16.86 	61.7     	17.05
15:11.7     	16.88 	61.4     	17.01
15:12.5     	16.70 	62.0     	16.97
15:13.4     	16.83 	61.5     	16.93
15:14.3     	17.61 	59.3     	16.89
15:15.2     	18.39 	56.6     	16.85
15:16.1     	19.05 	54.9     	16.82
15:17.0     	19.26 	54.1     	16.79
15:17.9     	19.58 	53.4     	16.76
15:18.8     	19.80 	52.9     	16.74
15:19.8     	19.64 	53.2     	16.71
15:20.6     	18.85 	56.2     	16.69
15:21.5     	18.23 	59.9     	16.68
15:22.4     	17.58 	62.5     	16.66
15:23.3     	17.13 	63.9     	16.65
15:24.2     	16.53 	65.1     	16.64
15:25.1     	16.04 	66.3     	16.62
15:26.0     	15.92 	66.3     	16.61
15:26.9     	15.52 	67.6     	16.60
15:27.8     	15.16 	68.8     	16.58
15:28.6     	14.87 	69.9     	16.57
15:29.5     	14.69 	70.6     	16.55
15:30.4     	14.51 	71.3     	16.53
15:31.3     	14.39 	71.8     	16.51
15:32.2     	14.52 	71.2     	16.49
15:33.2     	14.64 	70.7     	16.48
15:34.1     	15.45 	67.1     	16.46
15:35.0     	15.53 	66.8     	16.44
15:35.9     	15.28 	67.8     	16.42
15:36.7     	15.05 	68.8     	16.41
15:37.6     	15.18 	68.4     	16.39
15:38.5     	15.07 	69.5     	16.38
15:39.4     	15.03 	69.7     	16.37
15:40.3     	14.95 	70.0     	16.36
15:41.2     	15.11 	69.2     	16.36
15:42.1     	15.28 	68.4     	16.36
15:43.0     	15.18 	68.9     	16.36
15:43.9     	15.13 	69.5     	16.36
15:44.7     	15.14 	70.7     	16.36
15:45.6     	15.21 	70.6     	16.37
15:46.5     	15.17 	71.2     	16.38
15:47.5     	15.12 	71.2     	16.39
15:48.4     	15.07 	71.1     	16.40
15:49.3     	15.11 	70.7     	16.41
15:50.2     	15.28 	69.8     	16.43
15:51.1     	15.40 	69.6     	16.45
15:52.0     	15.51 	69.8     	16.47
15:52.8     	15.46 	69.9     	16.49
15:53.7     	15.44 	70.1     	16.51
15:54.7     	15.42 	70.5     	16.53
15:55.5     	15.38 	71.1     	16.55
15:56.4     	15.32 	72.0     	16.57
15:57.3     	15.29 	72.9     	16.59
15:58.2     	15.33 	75.3     	16.61
15:59.1     	15.40 	76.3     	16.63
16:00.0     	15.40 	75.7     	16.66
16:00.9     	15.25 	74.2     	16.68
16:01.9     	15.15 	74.2     	16.70
16:02.8     	15.04 	74.3     	16.71
16:03.6     	14.97 	74.4     	16.73
16:04.5     	14.96 	75.4     	16.75
16:05.4     	14.83 	75.4     	16.77
16:06.3     	14.85 	75.9     	16.78
16:07.2     	14.83 	76.4     	16.79
16:08.1     	14.68 	75.7     	16.80
16:08.9     	14.58 	74.8     	16.82
16:09.9     	14.50 	74.3     	16.82
16:10.8     	14.41 	74.1     	16.83
16:11.6     	14.37 	73.6     	16.84
16:12.5     	14.35 	73.3     	16.85
16:13.5     	14.39 	73.8     	16.86
16:14.4     	14.44 	74.4     	16.87
16:15.3     	14.59 	76.9     	16.88
16:16.2     	14.79 	77.6     	16.90
16:17.0     	14.77 	75.3     	16.91
16:18.0     	14.79 	74.5     	16.91
16:18.9     	14.65 	73.3     	16.91
16:19.7     	14.56 	73.9     	16.91
16:20.6     	14.56 	75.5     	16.90
16:21.5     	14.58 	76.8     	16.90
16:22.4     	14.64 	77.6     	16.90
16:23.3     	14.50 	75.9     	16.90
16:24.2     	14.46 	74.9     	16.89
16:25.0     	14.30 	74.0     	16.87
16:26.0     	14.20 	74.4     	16.85
16:27.0     	14.14 	74.7     	16.82
16:27.8     	14.10 	74.9     	16.79
16:28.7     	14.16 	76.3     	16.76
16:29.6     	14.08 	74.6     	16.73
16:30.5     	14.01 	74.6     	16.69
16:31.4     	14.01 	74.8     	16.65
16:32.3     	14.00 	74.7     	16.61
16:33.2     	13.93 	74.6     	16.57
16:34.1     	13.89 	74.2     	16.53
16:35.0     	13.93 	76.3     	16.49
16:35.8     	13.92 	74.6     	16.45
16:36.7     	13.83 	73.8     	16.41
16:37.6     	13.76 	73.8     	16.36
16:38.5     	13.73 	73.9     	16.32
16:39.5     	13.70 	73.9     	16.28
16:40.4     	13.67 	73.9     	16.23
16:41.3     	13.67 	74.3     	16.19
16:42.2     	13.66 	74.1     	16.14
16:43.1     	13.67 	74.5     	16.09
16:43.9     	13.66 	74.0     	16.05
16:44.8     	13.67 	74.2     	16.02
16:45.7     	13.72 	74.5     	15.99
16:46.6     	13.71 	74.0     	15.96
16:47.5     	13.72 	73.8     	15.94
16:48.4     	13.70 	73.7     	15.92
16:49.3     	13.73 	73.7     	15.91
16:50.2     	13.76 	73.6     	15.90
16:51.1     	13.81 	73.7     	15.89
16:51.9     	13.86 	74.9     	15.88
16:53.6     	14.14 	75.0     	15.88
16:53.8     	14.14 	75.0     	15.86
16:54.7     	14.03 	74.7     	15.85
16:55.6     	14.08 	74.7     	15.84
16:56.5     	14.11 	74.6     	15.84
16:57.4     	14.11 	74.4     	15.84
16:58.3     	14.11 	74.6     	15.83
16:59.2     	14.11 	74.4     	15.81
17:00.0     	14.11 	74.4     	15.80
17:00.9     	14.12 	74.6     	15.79
17:01.8     	14.17 	75.0     	15.78
17:02.7     	14.29 	75.6     	15.78
17:03.6     	14.36 	75.0     	15.77
17:04.5     	14.42 	74.6     	15.77
17:05.4     	14.38 	74.1     	15.76
17:06.4     	14.29 	73.4     	15.76
17:07.3     	14.27 	73.9     	15.76
17:08.1     	14.32 	75.4     	15.77
17:09.0     	14.43 	76.6     	15.77
17:10.0     	14.48 	75.9     	15.77
17:10.8     	14.50 	75.4     	15.77
17:11.7     	14.46 	74.4     	15.77
17:12.6     	14.43 	73.7     	15.77
17:13.5     	14.27 	73.0     	15.77
17:14.4     	14.13 	73.0     	15.76
17:15.3     	14.03 	73.3     	15.75
17:16.1     	13.98 	73.7     	15.73
17:17.0     	13.93 	73.6     	15.72
17:18.0     	13.89 	73.5     	15.71
17:18.8     	13.87 	73.6     	15.69
17:19.8     	13.89 	74.0     	15.68
17:20.7     	13.89 	73.9     	15.67
17:21.6     	13.89 	73.6     	15.66
17:22.5     	13.86 	73.5     	15.65
17:23.4     	13.82 	73.5     	15.63
17:24.9     	13.79 	73.5     	15.62
17:25.2     	13.79 	73.9     	15.61
17:26.1     	13.84 	74.0     	15.60
17:26.9     	13.82 	73.8     	15.59
17:27.8     	13.80 	73.8     	15.58
17:28.7     	13.84 	73.9     	15.57
17:29.6     	13.88 	74.0     	15.57
17:30.5     	13.90 	73.8     	15.57
17:31.4     	13.95 	74.1     	15.57
17:32.3     	13.97 	73.9     	15.57
17:33.3     	13.98 	73.9     	15.56
17:34.2     	13.98 	73.9     	15.55
17:35.0     	13.99 	73.7     	15.54
17:35.9     	14.00 	73.8     	15.54
17:36.8     	14.01 	73.6     	15.53
17:37.7     	14.00 	73.4     	15.53
17:38.6     	14.03 	73.8     	15.52
17:39.5     	14.09 	74.3     	15.52
17:40.4     	14.13 	74.5     	15.52
17:41.3     	14.13 	74.2     	15.52
17:42.2     	14.10 	73.6     	15.52
17:43.0     	14.13 	73.2     	15.52
17:44.2     	14.15 	73.2     	15.52
17:44.8     	14.05 	73.3     	15.53
17:45.7     	14.05 	73.3     	15.53
17:46.7     	14.06 	73.5     	15.53
17:47.6     	14.15 	75.1     	15.54
17:48.5     	14.39 	77.1     	15.55
17:49.4     	14.58 	77.7     	15.56
17:50.3     	14.52 	75.7     	15.57
17:51.1     	14.47 	74.7     	15.59
17:52.0     	14.44 	74.2     	15.61
17:52.9     	14.49 	75.0     	15.62
17:53.8     	14.54 	75.4     	15.64
17:54.7     	14.61 	75.8     	15.66
17:55.6     	14.71 	76.3     	15.68
17:56.5     	14.79 	76.7     	15.70
17:57.4     	14.71 	74.9     	15.72
17:58.3     	14.70 	74.7     	15.74
17:59.1     	14.67 	74.5     	15.76
18:00.1     	14.61 	73.8     	15.78
18:01.0     	14.62 	73.5     	15.79
18:01.9     	14.59 	74.0     	15.81
18:02.8     	14.57 	75.3     	15.83
18:03.7     	14.60 	75.6     	15.84
18:04.6     	14.64 	75.9     	15.86
18:05.5     	14.73 	75.4     	15.87
18:06.4     	14.79 	75.1     	15.89
